added,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,creativity,creativity_rank,creativity_rank_type,draft_rank,position_id,event_points,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,starts,status,club_id,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards
2023-07-13T13:52:56.263520Z,0,4,169,,,2,244954,41.6,196,52,567,2,2,0.22,0.64,0.42,13.29,Pau,4.7,12,1,24.8,141,34,584,false,151.4,96,34,869,"",,0,0,0,3.5,0,0,Torres,9,a,2,54.0,173,33,35,Pau,0
2023-07-14T16:10:36.001407Z,0,0,3,0,0,0,445122,0.0,387,143,313,2,0,0.01,0.01,0.00,0.28,Jurriën,0.0,0,0,0.0,430,153,585,false,0.0,422,154,49,Knee injury - Unknown return date,2023-08-12T18:00:07.121160Z,0,0,0,0.0,0,0,Timber,1,i,1,0.0,660,236,0,J.Timber,1
2023-07-14T16:10:36.851275Z,0,0,93,100,0,1,18892,151.8,54,12,564,2,0,0.72,0.87,0.15,14.83,Ashley,0.7,14,0,25.5,168,47,586,false,88.8,211,82,739,"",2023-10-21T15:00:09.319402Z,0,0,0,1.1,1,0,Young,9,a,9,13.0,308,102,10,Young,3
2023-07-14T16:10:39.393523Z,0,0,21,,,0,222677,40.7,233,130,310,3,1,0.23,0.59,0.36,10.04,Tahith,1.0,11,0,13.9,272,123,587,false,36.6,312,134,467,"",,0,0,0,1.4,0,0,Chong,5,a,12,65.0,145,86,11,Chong,2
2023-07-14T16:10:42.006608Z,0,0,5,100,100,0,504198,8.1,362,183,309,3,1,0.08,0.20,0.12,3.59,Anis,0.3,6,0,2.0,404,189,588,false,4.2,417,191,103,"",2023-08-18T23:30:05.917352Z,0,0,0,0.5,0,0,Slimane,1,a,17,8.0,317,161,2,Slimane,2
2023-07-17T12:05:31.929910Z,0,0,0,0,0,0,518620,0.0,706,302,314,3,0,0.00,0.00,0.00,0.00,Ângelo Gabriel,0.0,0,0,0.0,708,303,589,false,0.0,708,303,0,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,0,0,0,0.0,0,0,Borges Damaceno,0,u,7,0.0,703,301,0,Ângelo,0
2023-07-17T12:05:35.805044Z,1,2,116,100,100,1,430871,111.6,87,7,151,4,2,0.96,3.73,2.77,14.70,Matheus,3.7,15,2,57.0,31,8,590,false,185.2,74,10,801,"",2023-08-11T13:30:07.246810Z,0,0,0,3.2,0,0,Santos Carneiro Da Cunha,10,a,20,273.0,20,9,32,Cunha,1
2023-07-18T12:44:47.907522Z,1,3,95,100,100,2,47431,178.2,40,31,152,3,2,0.72,1.69,0.97,10.20,Willian,4.7,8,1,40.7,78,48,591,false,108.0,173,68,619,"",2023-08-24T23:00:07.286162Z,0,0,0,3.0,0,0,Borges da Silva,7,a,10,122.0,78,47,27,Willian,1
2023-07-18T12:44:48.719766Z,0,0,25,,,0,432990,2.5,383,140,565,2,0,0.02,0.19,0.17,6.90,Yasser,0.0,7,0,6.4,339,122,592,false,30.8,313,119,219,"",,0,0,0,0.8,0,0,Larouci,1,a,17,31.0,229,65,4,Larouci,0
2023-07-19T12:14:45.462829Z,0,2,56,,,1,492831,59.1,183,27,155,4,1,0.41,2.08,1.67,12.61,Zeki,1.2,14,1,28.3,112,21,593,false,86.2,198,22,584,"",,0,0,0,2.2,0,0,Amdouni,9,a,6,137.0,48,19,20,Amdouni,1
2023-07-19T12:14:49.426944Z,0,0,7,,,0,523957,17.5,225,39,153,4,0,0.40,0.67,0.27,9.55,Bénie,0.3,9,0,6.0,320,43,594,false,17.6,354,43,323,"",,0,0,0,1.5,0,0,Traoré,3,a,17,27.0,235,45,9,T.Bénie,0
2023-07-20T12:08:48.977723Z,0,0,78,,,1,544877,45.4,179,48,569,2,1,0.38,0.48,0.10,19.81,Milos,1.3,18,0,15.3,222,70,595,false,89.8,175,67,763,"",,1,0,0,1.4,0,0,Kerkez,9,a,3,18.0,268,83,14,Kerkez,1
2023-07-21T12:06:13.522567Z,0,0,195,,,0,432720,0.1,421,6,571,1,2,0.00,0.00,0.00,19.02,James,1.8,25,0,27.9,105,2,596,false,277.6,9,2,900,"",,0,0,0,2.0,0,38,Trafford,10,a,6,0.0,614,72,20,Trafford,1
2023-07-21T12:06:17.058387Z,0,1,180,,,2,202641,0.2,418,4,316,1,2,0.01,0.01,0.00,17.67,André,2.3,16,0,25.6,118,6,597,false,255.2,15,6,900,"",,0,0,0,2.9,0,39,Onana,10,a,14,0.0,670,79,29,Onana,3
2023-07-21T12:06:18.173127Z,0,0,27,,,0,87835,52.0,202,54,568,2,0,0.33,0.45,0.12,4.38,Matt,1.0,5,0,11.6,291,103,598,false,42.8,298,115,226,"",,0,0,0,1.0,0,0,Doherty,1,a,20,21.0,261,80,5,Doherty,0
2023-07-24T13:24:05.073940Z,5,5,186,100,100,2,243557,199.9,24,19,59,3,13,1.83,3.86,2.03,11.84,Moussa,5.7,13,3,57.7,20,16,599,false,165.6,51,19,793,"",2023-09-30T23:00:09.545623Z,0,0,0,5.7,0,0,Diaby,10,a,2,211.0,26,14,57,Diaby,0
2023-07-24T13:24:07.812770Z,0,0,17,100,100,0,83283,16.6,322,168,315,3,1,0.26,0.26,0.00,1.60,Nathan,0.5,3,0,3.4,377,172,600,false,11.6,380,169,76,"",2023-09-28T17:00:09.620680Z,0,0,0,1.0,0,0,Redmond,0,a,6,6.0,352,179,5,Redmond,0
2023-07-24T13:24:11.670264Z,0,0,37,100,100,0,220307,41.4,230,127,154,3,0,0.18,1.98,1.80,6.06,Arnaut,0.3,8,1,27.3,148,79,601,false,59.2,268,108,369,"",2023-08-06T23:30:06.216908Z,0,0,0,2.0,0,0,Danjuma Groeneveld,3,a,9,172.0,45,27,16,Danjuma,0
2023-07-24T13:24:11.715002Z,1,0,81,,,0,476369,106.8,98,18,716,2,0,0.79,0.92,0.13,11.60,Issa,0.8,12,0,21.1,203,60,602,false,82.2,224,89,601,"",,0,0,0,1.6,0,0,Kaboré,7,a,12,23.0,254,76,14,Kaboré,3
2023-07-24T13:24:16.758047Z,1,2,48,0,0,1,201666,29.9,264,143,58,3,0,0.58,1.41,0.83,2.03,Harvey,0.0,2,1,14.0,269,121,603,false,57.6,269,109,183,Toe Injury - Expected back 30 Dec,2023-09-24T22:30:08.362792Z,0,0,0,2.8,0,0,Barnes,2,i,15,53.0,175,102,17,Barnes,1
2023-07-24T13:24:17.740132Z,0,0,69,100,100,1,159506,18.5,314,108,566,2,1,0.03,0.08,0.05,9.20,Olu,0.7,11,0,7.9,315,113,604,false,57.8,250,101,467,"",2023-10-02T09:30:09.688162Z,0,0,0,1.4,0,0,Aina,6,a,16,3.0,360,126,10,Aina,3
2023-07-26T12:06:46.834651Z,1,0,49,,,1,487702,96.0,78,59,317,3,2,0.81,2.13,1.32,11.46,Luca,1.8,19,0,24.5,147,78,605,false,49.0,283,117,626,"",,0,0,0,2.1,0,0,Koleosho,8,a,6,101.0,90,54,21,Koleosho,0
2023-07-27T12:48:04.077885Z,0,0,37,100,100,0,223434,25.7,282,94,572,2,2,0.02,0.06,0.04,3.63,Igor Julio,1.0,5,0,6.8,341,123,606,false,36.8,311,118,242,"",2023-10-09T08:30:09.354344Z,0,0,0,1.0,0,0,dos Santos de Paulo,3,a,5,5.0,359,125,3,Igor,1
2023-07-31T12:41:34.646830Z,0,0,14,,,0,215531,0.0,569,66,580,1,3,0.00,0.00,0.00,0.88,Ionuț,1.0,1,0,1.8,417,25,607,false,18.2,364,25,90,"",,0,0,0,3.0,0,3,Radu,1,a,3,0.0,556,62,3,Radu,0
2023-07-31T12:41:39.700671Z,0,0,42,,,0,179458,40.3,232,129,318,3,1,0.12,0.58,0.46,3.67,Jacob,2.2,4,1,16.2,241,112,608,false,53.4,279,115,171,"",,0,0,0,1.6,0,0,Bruun Larsen,0,a,6,69.0,128,77,14,Bruun Larsen,0
2023-07-31T12:41:47.196963Z,0,0,17,,,0,441302,41.0,231,128,156,3,1,0.18,0.58,0.40,3.11,Ian,0.7,1,0,7.9,330,151,609,false,19.0,362,160,107,"",,0,0,0,0.9,0,0,Maatsen,0,a,7,19.0,272,140,6,Maatsen,1
2023-07-31T12:41:48.874041Z,0,0,41,100,100,0,232892,2.8,382,139,570,2,2,0.01,0.01,0.00,8.92,Calvin,1.3,6,0,6.3,346,125,610,false,56.6,271,109,305,"",2023-09-28T03:30:10.178064Z,0,0,0,0.7,1,0,Bassey,3,a,10,4.0,370,132,4,Bassey,0
2023-08-04T15:43:18.850720Z,0,3,159,100,100,3,220362,46.7,207,55,319,2,2,1.17,1.94,0.77,8.81,Axel,1.3,8,1,21.3,126,29,611,false,129.4,89,30,786,"",2023-10-10T12:00:09.181007Z,0,0,0,4.0,0,0,Disasi,9,a,7,37.0,134,18,36,Disasi,2
2023-08-04T15:43:20.307359Z,0,0,34,,,1,503714,19.0,312,162,579,3,1,0.09,0.09,0.00,3.68,Lesley,0.3,2,0,4.0,365,168,612,false,19.4,341,150,141,"",,0,0,0,1.3,0,0,Ugochukwu,1,a,7,2.0,385,192,8,Ugochukwu,0
2023-08-04T15:43:21.764748Z,0,1,154,,,0,54738,0.0,596,69,575,1,2,0.02,0.02,0.00,20.11,Thomas,2.2,20,0,22.0,139,9,613,false,220.4,21,9,900,"",,0,0,0,2.1,0,35,Kaminski,10,a,12,0.0,585,65,21,Kaminski,1
2023-08-07T13:50:05.599259Z,0,0,8,100,100,0,536694,49.1,205,118,322,3,1,0.08,0.16,0.08,0.36,Matheus,0.7,0,0,5.8,355,161,614,false,4.6,416,190,31,"",2023-08-08T11:00:07.451047Z,0,0,0,1.0,0,0,França de Oliveira,0,a,8,5.0,364,186,2,Matheus França,0
2023-08-07T13:50:10.196504Z,0,1,145,,,3,477424,99.4,106,21,320,2,6,0.51,0.72,0.21,5.33,Joško,3.3,4,0,24.8,164,43,615,false,116.4,157,59,641,"",,0,0,0,3.4,0,0,Gvardiol,7,a,13,32.0,218,58,27,Gvardiol,1
2023-08-07T13:50:18.923429Z,0,0,10,100,100,1,497894,75.4,142,16,39,4,2,0.20,1.77,1.57,9.09,Rasmus,2.0,9,0,23.2,184,32,616,false,25.4,342,39,490,"",2023-08-07T15:00:07.622233Z,0,0,0,1.9,0,0,Højlund,6,a,14,134.0,60,24,13,Højlund,0
2023-08-11T09:16:27.529918Z,0,0,0,,,0,549068,0.0,662,271,588,3,0,0.00,0.00,0.00,0.00,Omari,0.0,0,0,0.0,669,272,617,false,0.0,664,269,0,"",,0,0,0,0.0,0,0,Kellyman,0,a,2,0.0,654,268,0,Kellyman,0
2023-08-11T09:16:27.582835Z,0,0,0,,,0,474772,0.0,512,195,720,2,0,0.00,0.00,0.00,0.00,Ben,0.0,0,0,0.0,532,198,618,false,0.0,527,199,0,"",,0,0,0,0.0,0,0,Greenwood,0,a,3,0.0,490,187,0,Greenwood,0
2023-08-11T09:16:29.063672Z,0,0,7,,,0,501284,1.9,389,193,587,3,0,0.01,0.13,0.12,0.26,Michael,0.3,0,0,2.2,409,190,619,false,0.6,437,205,12,"",,0,0,0,1.0,0,0,Olakigbe,0,a,4,20.0,267,137,4,Olakigbe,0
2023-08-11T09:16:30.613685Z,0,0,12,,,0,532529,22.8,294,154,586,3,0,0.02,0.02,0.00,1.28,Jack,0.0,5,0,3.1,385,177,620,false,6.2,409,186,85,"",,0,0,0,2.0,0,0,Hinshelwood,1,a,5,2.0,388,194,2,Hinshelwood,0
2023-08-11T09:16:30.711169Z,0,0,0,0,0,0,461567,0.0,506,192,717,2,0,0.00,0.00,0.00,0.00,Owen,0.0,0,0,0.0,526,195,621,false,0.0,520,195,0,Season-long loan to Barnsley,2023-09-01T21:48:22.703139Z,0,0,0,0.0,0,0,Dodgson,0,u,6,0.0,483,183,0,Dodgson,0
2023-08-11T09:16:32.291231Z,0,0,6,0,0,0,534392,0.6,405,52,585,4,0,0.00,0.00,0.00,0.90,Mason,0.0,1,0,0.3,437,54,622,false,0.4,440,52,8,Season-long loan to Sunderland,2023-09-01T21:50:53.219365Z,0,0,0,1.0,0,0,Burstow,0,u,7,2.0,389,54,2,Burstow,0
2023-08-11T09:16:33.874896Z,0,0,12,,,1,461421,13.0,344,178,584,3,0,0.00,0.07,0.07,1.73,Lewis,0.0,2,0,5.1,362,167,623,false,13.2,374,166,117,"",,0,0,0,1.7,0,0,Dobbin,1,a,9,25.0,248,130,5,Dobbin,0
2023-08-11T09:16:34.004630Z,0,0,0,,,0,547686,0.0,526,203,712,2,0,0.00,0.00,0.00,0.00,Luc,0.0,0,0,0.0,546,206,624,false,0.0,541,207,0,"",,0,0,0,0.0,0,0,De Fougerolles,0,a,10,0.0,504,195,0,De Fougerolles,0
2023-08-11T09:16:34.153083Z,0,0,27,,,0,441428,2.1,388,144,711,2,0,0.01,0.01,0.00,0.99,Jarell,0.0,1,0,3.2,380,137,625,false,29.6,330,125,114,"",,0,0,0,1.3,0,0,Quansah,1,a,11,0.0,475,178,4,Quansah,0
2023-08-11T09:16:35.732087Z,0,0,0,,,0,491970,0.0,647,261,583,3,0,0.00,0.00,0.00,0.00,Bobby,0.0,0,0,0.0,655,263,626,false,0.0,650,260,0,"",,0,0,0,0.0,0,0,Clark,0,a,11,0.0,639,258,0,Clark,0
2023-08-11T09:16:37.402155Z,0,0,3,0,0,0,496208,0.8,400,199,582,3,0,0.00,0.00,0.00,0.14,Ben,0.0,0,0,0.1,447,211,627,false,0.2,442,208,13,Muscle injury - Unknown return date,2023-10-18T22:00:10.476427Z,0,0,0,1.0,0,0,Doak,0,i,11,0.0,581,234,1,Doak,0
2023-08-11T09:16:38.994616Z,0,0,0,,,0,491501,0.0,646,260,581,3,0,0.00,0.00,0.00,0.00,James,0.0,0,0,0.0,654,262,628,false,0.0,649,259,0,"",,0,0,0,0.0,0,0,McConnell,0,a,11,0.0,638,257,0,McConnell,0
2023-08-11T09:16:43.701519Z,0,0,35,100,100,0,88894,79.1,136,94,325,3,2,0.35,0.85,0.50,5.37,Ross,1.0,8,0,15.0,259,118,629,false,28.4,334,146,263,"",2023-09-16T23:30:07.302434Z,0,0,0,1.6,0,0,Barkley,3,a,12,46.0,185,106,8,Barkley,0
2023-08-11T09:16:48.489979Z,1,0,29,,,0,242453,73.4,146,17,324,4,1,0.32,2.17,1.85,15.55,Jacob,1.5,13,0,22.1,173,29,630,false,37.8,297,35,560,"",,0,0,0,1.7,0,0,Brown,7,a,12,120.0,54,21,17,Brown,2
2023-08-11T09:16:50.156275Z,0,0,0,,,0,487828,0.0,589,235,578,3,0,0.00,0.00,0.00,0.00,Omari,0.0,0,0,0.0,602,237,631,false,0.0,597,233,0,"",,0,0,0,0.0,0,0,Forson,0,a,14,0.0,577,231,0,Forson,0
2023-08-11T09:16:51.907878Z,0,0,10,,,0,441191,1.8,392,147,577,2,0,0.01,0.01,0.00,1.31,Tino,0.3,0,0,1.8,415,148,632,false,11.6,379,142,46,"",,0,0,0,1.0,0,0,Livramento,0,a,15,4.0,367,129,4,Livramento,0
2023-08-11T09:16:52.154396Z,0,0,0,50,50,0,545477,0.0,452,163,702,2,0,0.00,0.00,0.00,0.00,Alex,0.0,0,0,0.0,473,166,633,false,0.0,468,167,0,Knock - 50% chance of playing,2023-09-06T20:00:07.244866Z,0,0,0,0.0,0,0,Murphy,0,d,15,0.0,427,152,0,A.Murphy,0
2023-08-11T09:16:53.828989Z,0,0,0,0,0,0,547719,0.0,661,270,576,3,0,0.00,0.00,0.00,0.00,Lewis,0.0,0,0,0.0,668,271,634,false,0.0,663,268,0,Illness - Expected back 11 Nov,2023-10-20T11:00:09.986299Z,0,0,0,0.0,0,0,Miley,0,i,15,0.0,653,267,0,Miley,0
2023-08-11T09:16:54.119788Z,0,0,0,,,0,450197,0.0,502,48,700,1,0,0.00,0.00,0.00,0.00,George,0.0,0,0,0.0,522,64,635,false,0.0,516,64,0,"",,0,0,0,0.0,0,0,Shelvey,0,a,16,0.0,479,42,0,G.Shelvey,0
2023-08-11T09:16:54.457789Z,0,0,0,,,0,547659,0.0,525,202,699,2,0,0.00,0.00,0.00,0.00,Josh,0.0,0,0,0.0,545,205,636,false,0.0,540,206,0,"",,0,0,0,0.0,0,0,Powell,0,a,16,0.0,503,194,0,Powell,0
2023-08-11T09:16:59.328159Z,0,1,101,100,100,0,424001,28.9,270,145,323,3,2,0.08,0.24,0.16,21.06,Vini,2.0,27,0,21.7,195,96,637,false,149.6,111,41,787,"",2023-08-10T15:30:07.083501Z,0,0,0,1.7,0,0,de Souza Costa,9,a,17,40.0,200,110,17,Vini Souza,2
2023-08-11T09:17:01.105367Z,0,4,221,,,4,491279,9.7,337,117,574,2,2,0.11,0.46,0.35,12.51,Micky,7.7,9,1,22.4,174,48,638,false,188.8,58,17,900,"",,0,0,0,4.2,0,0,van de Ven,10,a,18,24.0,226,64,42,Van de Ven,1
2023-08-11T09:17:02.905191Z,0,0,0,0,0,0,490145,0.0,642,72,573,4,0,0.00,0.00,0.00,0.00,Dane,0.0,0,0,0.0,650,71,639,false,0.0,645,69,0,Season-long loan to  Ipswich Town,2023-09-01T07:25:42.681391Z,0,0,0,0.0,0,0,Scarlett,0,u,18,0.0,634,71,0,Scarlett,0
2023-08-11T09:17:10.023906Z,0,0,2,,,0,536908,0.6,406,53,157,4,0,0.00,0.00,0.00,0.89,Alejo,0.7,0,0,0.0,715,85,640,false,0.0,715,85,10,"",,0,0,0,0.7,0,0,Véliz,0,a,18,0.0,713,85,2,Veliz,1
2023-08-11T09:17:15.117447Z,1,0,90,0,100,1,213999,34.6,251,137,321,3,1,0.11,0.45,0.34,14.16,Edson,2.7,13,0,19.2,217,102,641,false,129.4,139,56,680,Suspended until 11 Nov,2023-10-29T22:00:11.382492Z,0,0,0,1.8,0,0,Álvarez Velázquez,8,s,19,29.0,234,124,16,Álvarez,5
2023-08-11T13:45:22.501482Z,0,0,113,,,1,232980,57.8,150,36,589,2,2,0.38,0.40,0.02,18.87,Max,1.3,18,0,17.9,209,62,642,false,105.6,165,62,792,"",,0,0,0,1.5,0,0,Aarons,9,a,3,16.0,294,96,15,Aarons,1
2023-08-11T13:45:27.860859Z,0,0,17,100,100,0,503139,17.2,318,166,329,3,2,0.08,0.11,0.03,1.62,Alex,0.7,2,0,2.9,393,183,643,false,8.0,401,180,146,"",2023-08-11T16:00:09.116839Z,0,0,0,1.0,0,0,Scott,2,a,3,5.0,363,185,2,Scott,1
2023-08-11T13:45:33.142562Z,0,0,5,100,100,0,491012,1.7,394,50,326,4,1,0.03,0.09,0.06,1.19,Youssef,1.0,2,0,0.9,426,52,644,false,0.0,695,82,30,"",2023-09-08T16:30:08.112251Z,0,0,0,0.8,0,0,Ramalho Chermiti,0,a,9,9.0,333,51,4,Y. Chermiti,1
2023-08-12T19:51:58.250042Z,0,0,0,,,0,463748,0.0,509,51,722,1,0,0.00,0.00,0.00,0.00,Karl,0.0,0,0,0.0,529,67,645,false,0.0,523,67,0,"",,0,0,0,0.0,0,0,Hein,0,a,1,0.0,486,45,0,Hein,0
2023-08-12T19:52:00.000854Z,0,0,21,,,1,450542,28.2,274,146,598,3,1,0.14,0.54,0.41,3.21,Jesurun,1.7,3,0,11.0,298,132,646,false,23.2,347,152,132,"",,0,0,0,1.3,0,0,Rak-Sakyi,0,a,8,58.0,157,93,8,Rak-Sakyi,0
2023-08-12T19:52:01.567321Z,0,0,0,0,0,0,461382,0.0,632,70,597,4,0,0.00,0.00,0.00,0.00,John-Kymani,0.0,0,0,0.0,639,68,647,false,0.0,634,66,0,Season-long loan to Cambridge United,2023-09-01T14:48:20.031299Z,0,0,0,0.0,0,0,Gordon,0,u,8,0.0,623,68,0,Gordon,0
2023-08-12T19:52:03.074683Z,0,0,3,0,0,0,461416,0.0,633,71,596,4,0,0.00,0.00,0.00,0.28,Thomas,0.0,0,0,0.0,640,69,648,false,0.0,635,67,1,Transferred to Leicester City,2023-09-02T08:53:38.905296Z,0,0,0,1.0,0,0,Cannon,0,u,9,0.0,624,69,1,Cannon,0
2023-08-12T19:52:04.619146Z,0,0,3,,,0,461446,0.0,634,252,595,3,0,0.00,0.00,0.00,0.00,Tyler,0.0,0,0,0.0,641,254,649,false,0.0,636,251,1,"",,0,0,0,1.0,0,0,Onyango,0,a,9,0.0,625,249,1,Onyango,0
2023-08-12T19:52:06.167227Z,0,0,0,0,0,0,490146,0.0,643,73,594,4,0,0.00,0.00,0.00,0.00,Jay,0.0,0,0,0.0,651,72,650,false,0.0,646,70,0,Season-long loan to Birmingham City,2023-08-28T08:00:28.514721Z,0,0,0,0.0,0,0,Stansfield,0,u,10,0.0,635,72,0,Stansfield,0
2023-08-12T19:52:07.729877Z,0,0,0,75,75,0,515023,0.0,653,266,593,3,0,0.00,0.00,0.00,0.00,Matthew,0.0,0,0,0.0,661,268,651,false,0.0,656,265,0,Hamstring injury - 75% chance of playing,2023-10-13T09:30:09.800778Z,0,0,0,0.0,0,0,Dibley-Dias,0,d,10,0.0,645,263,0,Dibley-Dias,0
2023-08-12T19:52:07.888222Z,0,0,0,0,0,0,552030,0.0,528,205,715,2,0,0.00,0.00,0.00,0.00,Aidan,0.0,0,0,0.0,548,208,652,false,0.0,543,209,0,Season long loan to Dagenham and Redbridge,2023-09-11T14:13:13.987409Z,0,0,0,0.0,0,0,Francis-Clarke,0,u,12,0.0,506,197,0,Francis-Clarke,0
2023-08-12T19:52:08.054769Z,0,0,0,,,0,471848,0.0,511,194,714,2,0,0.00,0.00,0.00,0.00,Femi,0.0,0,0,0.0,531,197,653,false,0.0,526,198,0,"",,0,0,0,0.0,0,0,Seriki,0,a,17,0.0,489,186,0,Seriki,0
2023-08-12T19:52:09.647162Z,0,0,0,0,0,0,532377,0.0,660,79,592,4,0,0.00,0.00,0.00,0.00,Louie,0.0,0,0,0.0,667,78,654,false,0.0,662,76,0,Season-long loan to Doncaster Rovers,2023-09-01T21:50:15.739167Z,0,0,0,0.0,0,0,Marsh,0,u,17,0.0,652,78,0,Marsh,0
2023-08-12T19:52:11.259414Z,0,0,6,,,0,538210,0.3,397,196,591,3,0,0.01,0.01,0.00,0.12,Andre,0.0,1,0,0.3,429,199,655,false,2.2,426,196,19,"",,0,0,0,1.0,0,0,Brooks,0,a,17,0.0,390,195,2,Brooks,0
2023-08-12T19:52:12.857396Z,0,0,5,,,0,487836,0.3,413,54,590,4,0,0.00,0.00,0.00,0.12,Antwoine,0.0,1,0,0.0,649,70,656,false,0.0,644,68,11,"",,0,0,0,1.0,0,0,Hackford,0,a,17,0.0,633,70,2,Hackford,0
2023-08-12T19:52:13.069518Z,0,0,0,,,0,447879,0.0,501,47,710,1,0,0.00,0.00,0.00,0.00,Joseph,0.0,0,0,0.0,521,63,657,false,0.0,515,63,0,"",,0,0,0,0.0,0,0,Anang,0,a,19,0.0,478,41,0,Anang,0
2023-08-13T18:40:41.252102Z,0,0,0,,,0,482158,0.0,515,55,724,1,0,0.00,0.00,0.00,0.00,Lucas,0.0,0,0,0.0,535,71,658,false,0.0,530,71,0,"",,0,0,0,0.0,0,0,Bergström,0,a,7,0.0,493,49,0,Bergström,0
2023-08-15T21:18:29.451185Z,0,0,36,,,0,550839,24.4,293,153,330,3,0,0.71,1.00,0.29,5.38,Wilson,1.8,6,1,11.5,292,130,659,false,48.6,284,118,146,"",,0,0,0,2.7,0,0,Odobert,2,a,6,43.0,194,108,8,Odobert,1
2023-08-15T21:18:36.353525Z,2,3,60,100,100,2,221399,56.3,191,111,159,3,6,0.15,0.63,0.48,1.75,Jack,7.0,0,1,20.4,208,101,660,false,95.4,196,79,257,"",2023-08-24T14:00:07.654796Z,0,0,0,5.5,0,0,Harrison,3,a,9,52.0,177,103,22,Harrison,0
2023-08-15T21:18:41.252484Z,0,0,4,0,0,0,159533,0.4,409,204,328,3,0,0.00,0.12,0.12,2.40,Adama,0.0,3,0,2.6,399,187,661,false,5.2,412,188,32,Hamstring injury - Expected back 29 Oct,2023-09-22T12:00:09.389013Z,0,0,0,1.0,0,0,Traoré,0,i,10,21.0,265,136,3,Adama,0
2023-08-15T21:18:46.068949Z,0,2,112,100,100,1,196100,177.6,42,32,327,3,2,0.80,1.52,0.72,17.14,Gustavo,2.0,19,2,41.3,73,46,662,false,145.6,122,46,723,"",2023-09-28T17:00:09.719767Z,0,0,0,3.3,0,0,Hamer,9,a,17,90.0,108,65,30,Hamer,1
2023-08-15T21:18:54.051610Z,3,4,211,,,1,101178,322.7,9,7,85,3,2,2.67,4.44,1.77,17.74,James,2.0,16,2,70.8,18,14,663,false,266.8,24,9,782,"",,0,0,0,4.6,0,0,Ward-Prowse,9,a,19,118.0,84,51,41,Ward-Prowse,1
2023-08-17T13:42:34.499458Z,0,0,0,,,0,20480,0.0,594,68,599,1,0,0.00,0.00,0.00,0.00,Tim,0.0,0,0,0.0,606,80,664,false,0.0,602,80,0,"",,0,0,0,0.0,0,0,Krul,0,a,12,0.0,583,64,0,Krul,0
2023-08-17T13:42:39.965841Z,0,0,-2,0,0,0,173807,13.0,345,179,311,3,0,0.04,0.13,0.09,2.51,Tom,0.0,5,0,2.8,394,184,665,false,6.4,407,185,57,Thigh injury - Unknown return date,2023-10-06T11:00:10.190930Z,0,0,0,0.7,0,0,Davies,0,i,17,8.0,343,175,2,T.Davies,1
2023-08-18T13:50:22.249338Z,0,0,0,0,0,0,514356,0.0,692,292,312,3,0,0.00,0.00,0.00,0.00,Roméo,0.0,0,0,0.0,696,294,666,false,0.0,696,294,0,Ankle injury - Unknown return date,2023-08-24T14:00:07.676377Z,0,0,0,0.0,0,0,Lavia,0,i,7,0.0,689,291,0,Lavia,0
2023-08-19T22:24:18.943419Z,0,0,21,,,0,158983,2.9,381,191,101,3,1,0.01,0.01,0.00,3.34,Wataru,0.3,2,0,1.8,418,193,667,false,15.8,370,162,116,"",,0,0,0,1.0,0,0,Endo,1,a,11,0.0,711,307,6,Endo,0
2023-08-19T22:24:19.161772Z,0,0,0,,,0,477733,0.0,514,54,723,1,0,0.00,0.00,0.00,0.00,Radek,0.0,0,0,0.0,534,70,668,false,0.0,529,70,0,"",,0,0,0,0.0,0,0,Vítek,0,a,14,0.0,492,48,0,Vítek,0
2023-08-20T18:42:47.975361Z,0,0,0,,,0,462381,0.0,507,50,726,1,0,0.00,0.00,0.00,0.00,Filip,0.0,0,0,0.0,527,66,669,false,0.0,521,66,0,"",,0,0,0,0.0,0,0,Marschall,0,a,2,0.0,484,44,0,Marschall,0
2023-08-20T18:42:48.191776Z,0,0,0,0,0,0,461188,0.0,505,191,725,2,0,0.00,0.00,0.00,0.00,Bashir,0.0,0,0,0.0,525,194,670,false,0.0,519,194,0,Season-long loan to Swansea City,2023-09-03T20:06:46.325160Z,0,0,0,0.0,0,0,Humphreys,0,u,7,0.0,482,182,0,Humphreys,0
2023-08-22T13:11:52.452619Z,0,0,-4,,,1,245414,70.1,161,100,93,3,0,0.52,1.77,1.25,5.01,Nicolò,1.0,3,0,26.6,153,81,671,false,30.4,327,144,376,"",,0,0,0,1.1,0,0,Zaniolo,5,a,2,169.0,46,28,9,Zaniolo,2
2023-08-22T13:11:59.956561Z,0,0,0,0,0,0,200785,0.0,687,289,158,3,0,0.00,0.00,0.00,0.00,Tyler,0.0,0,0,0.0,690,290,672,false,0.0,689,290,0,Hamstring injury - Unknown return date,2023-10-05T08:30:09.546767Z,0,0,0,0.0,0,0,Adams,0,i,3,0.0,683,287,0,Adams,0
